date,hour,location,temperature,humidity,wind_speed,green_ratio,building_density,ndvi,uhi_intensity
2024-07-06,23,郊区对照点,24.41,72.8,0.6,0.55,0.15,0.354,0.0
2024-07-06,23,大学城,25.71,67.0,1.9,0.4,0.45,0.166,1.72
2024-07-06,23,滨水区域,24.22,77.1,3.3,0.6,0.2,0.364,-0.84
2024-07-07,0,市中心商业区,27.12,73.9,3.4,0.1,0.85,-0.032,3.58
2024-07-07,0,居民区A,24.82,73.2,2.7,0.35,0.6,0.205,1.43
2024-07-07,0,居民区B,24.44,71.4,3.5,0.25,0.65,0.094,1.85
2024-07-07,0,公园绿地,22.4,74.9,2.5,0.75,0.05,0.554,-0.46
2024-07-07,0,工业区,25.65,72.3,2.0,0.05,0.7,-0.118,3.31
2024-07-07,0,郊区对照点,24.91,72.4,1.8,0.55,0.15,0.332,0.0
2024-07-07,0,大学城,24.54,70.7,2.1,0.4,0.45,0.25,1.54
2024-07-07,0,滨水区域,22.99,77.1,1.6,0.6,0.2,0.363,-0.93
2024-07-07,1,市中心商业区,26.25,68.3,1.5,0.1,0.85,-0.005,3.89
2024-07-07,1,居民区A,26.09,69.6,0.5,0.35,0.6,0.176,2.49
2024-07-07,1,居民区B,25.17,69.3,1.2,0.25,0.65,0.136,1.76
2024-07-07,1,公园绿地,23.38,77.5,1.9,0.75,0.05,0.535,-1.28
2024-07-07,1,工业区,24.99,71.0,3.1,0.05,0.7,-0.026,2.88
2024-07-07,1,郊区对照点,21.65,73.0,1.6,0.55,0.15,0.301,0.0
2024-07-07,1,大学城,24.86,79.6,3.1,0.4,0.45,0.186,1.29
2024-07-07,1,滨水区域,21.74,78.7,3.8,0.6,0.2,0.366,-0.54
2024-07-07,2,市中心商业区,29.33,67.4,2.2,0.1,0.85,-0.031,4.02
2024-07-07,2,居民区A,25.36,75.8,1.3,0.35,0.6,0.164,2.1
2024-07-07,2,居民区B,26.34,78.6,1.5,0.25,0.65,0.08,1.32
2024-07-07,2,公园绿地,21.75,72.2,2.1,0.75,0.05,0.493,-0.86
2024-07-07,2,工业区,26.4,73.3,2.6,0.05,0.7,-0.091,2.49
2024-07-07,2,郊区对照点,24.11,79.6,4.5,0.55,0.15,0.368,0.0
2024-07-07,2,大学城,26.31,73.4,2.7,0.4,0.45,0.223,1.47
2024-07-07,2,滨水区域,23.13,74.3,2.4,0.6,0.2,0.345,-0.86
2024-07-07,3,市中心商业区,27.67,70.5,2.9,0.1,0.85,-0.002,4.23
2024-07-07,3,居民区A,26.27,73.5,2.1,0.35,0.6,0.121,2.16
2024-07-07,3,居民区B,26.68,74.6,2.5,0.25,0.65,0.052,1.97
2024-07-07,3,公园绿地,24.15,76.1,2.4,0.75,0.05,0.45,-1.31
2024-07-07,3,工业区,27.82,65.2,2.2,0.05,0.7,-0.059,3.34
2024-07-07,3,郊区对照点,24.93,76.6,2.7,0.55,0.15,0.315,0.0
2024-07-07,3,大学城,25.45,70.3,3.0,0.4,0.45,0.199,1.38
2024-07-07,3,滨水区域,23.46,80.4,3.0,0.6,0.2,0.357,-0.95
2024-07-07,4,市中心商业区,30.79,68.5,1.2,0.1,0.85,-0.047,3.7
2024-07-07,4,居民区A,28.63,73.0,2.0,0.35,0.6,0.161,2.01
2024-07-07,4,居民区B,27.53,67.7,2.3,0.25,0.65,0.056,2.38
2024-07-07,4,公园绿地,23.06,70.6,2.8,0.75,0.05,0.463,-1.15
2024-07-07,4,工业区,28.52,71.4,2.3,0.05,0.7,-0.007,3.0
2024-07-07,4,郊区对照点,26.43,72.7,4.2,0.55,0.15,0.372,0.0
2024-07-07,4,大学城,27.01,73.1,2.3,0.4,0.45,0.212,1.11
2024-07-07,4,滨水区域,23.83,81.2,1.5,0.6,0.2,0.36,-1.03
2024-07-07,5,市中心商业区,30.63,68.0,2.1,0.1,0.85,-0.007,4.34
2024-07-07,5,居民区A,29.69,67.2,3.0,0.35,0.6,0.146,1.78
2024-07-07,5,居民区B,27.74,70.2,1.8,0.25,0.65,0.054,1.88
2024-07-07,5,公园绿地,24.3,78.4,2.1,0.75,0.05,0.53,-1.15
2024-07-07,5,工业区,28.72,72.7,2.6,0.05,0.7,-0.003,2.86
2024-07-07,5,郊区对照点,26.32,75.0,3.3,0.55,0.15,0.345,0.0
2024-07-07,5,大学城,30.85,65.7,1.5,0.4,0.45,0.19,1.42
2024-07-07,5,滨水区域,26.89,70.8,3.8,0.6,0.2,0.393,-0.67
2024-07-07,6,市中心商业区,32.28,66.0,3.1,0.1,0.85,-0.037,3.83
2024-07-07,6,居民区A,30.25,73.1,1.3,0.35,0.6,0.119,1.92
2024-07-07,6,居民区B,30.8,66.8,1.6,0.25,0.65,0.102,1.48
2024-07-07,6,公园绿地,27.48,69.7,2.4,0.75,0.05,0.513,-0.94
2024-07-07,6,工业区,30.54,70.1,3.1,0.05,0.7,-0.113,2.93
2024-07-07,6,郊区对照点,27.11,67.3,2.9,0.55,0.15,0.327,0.0
2024-07-07,6,大学城,29.36,66.4,2.8,0.4,0.45,0.24,2.15
2024-07-07,6,滨水区域,26.83,67.1,2.1,0.6,0.2,0.405,-1.23
2024-07-07,7,市中心商业区,32.08,62.8,2.1,0.1,0.85,-0.052,4.07
2024-07-07,7,居民区A,31.2,68.5,2.1,0.35,0.6,0.197,1.85
2024-07-07,7,居民区B,30.36,65.5,1.2,0.25,0.65,0.154,2.04
2024-07-07,7,公园绿地,27.63,69.3,0.5,0.75,0.05,0.543,-0.6
2024-07-07,7,工业区,32.35,65.7,1.5,0.05,0.7,-0.096,2.49
2024-07-07,7,郊区对照点,29.14,71.8,2.2,0.55,0.15,0.35,0.0
2024-07-07,7,大学城,31.55,60.9,4.0,0.4,0.45,0.255,1.65
2024-07-07,7,滨水区域,29.01,71.7,2.7,0.6,0.2,0.423,-1.14
2024-07-07,8,市中心商业区,34.84,65.8,0.3,0.1,0.85,-0.007,4.22
2024-07-07,8,居民区A,31.11,67.1,1.9,0.35,0.6,0.192,1.97
2024-07-07,8,居民区B,31.72,68.9,2.2,0.25,0.65,0.108,2.39
2024-07-07,8,公园绿地,28.74,69.1,2.1,0.75,0.05,0.492,-0.35
2024-07-07,8,工业区,33.84,63.9,2.9,0.05,0.7,-0.047,2.45
2024-07-07,8,郊区对照点,32.31,60.4,3.9,0.55,0.15,0.359,0.0
2024-07-07,8,大学城,32.12,64.1,4.6,0.4,0.45,0.238,1.51
2024-07-07,8,滨水区域,29.04,66.8,2.5,0.6,0.2,0.352,-0.8
2024-07-07,9,市中心商业区,34.99,64.6,3.3,0.1,0.85,-0.022,4.17
2024-07-07,9,居民区A,34.01,58.4,3.9,0.35,0.6,0.172,2.21
2024-07-07,9,居民区B,34.09,55.2,2.0,0.25,0.65,0.125,2.02
2024-07-07,9,公园绿地,31.06,66.6,3.5,0.75,0.05,0.503,-0.57
2024-07-07,9,工业区,33.72,62.7,2.0,0.05,0.7,-0.048,2.92
2024-07-07,9,郊区对照点,31.32,63.9,2.1,0.55,0.15,0.34,0.0
2024-07-07,9,大学城,31.39,59.0,2.5,0.4,0.45,0.137,1.44
2024-07-07,9,滨水区域,30.21,69.0,2.0,0.6,0.2,0.427,-0.75
2024-07-07,10,市中心商业区,35.09,60.6,3.7,0.1,0.85,-0.041,3.98
2024-07-07,10,居民区A,35.43,59.5,3.4,0.35,0.6,0.153,1.13
2024-07-07,10,居民区B,35.29,62.6,2.9,0.25,0.65,0.067,1.7
2024-07-07,10,公园绿地,32.22,65.7,2.4,0.75,0.05,0.507,-0.55
2024-07-07,10,工业区,35.88,59.1,1.4,0.05,0.7,-0.042,2.72
2024-07-07,10,郊区对照点,31.36,69.9,3.2,0.55,0.15,0.352,0.0
2024-07-07,10,大学城,32.81,69.6,3.3,0.4,0.45,0.211,1.35
2024-07-07,10,滨水区域,31.37,64.5,4.3,0.6,0.2,0.368,-1.32
2024-07-07,11,市中心商业区,38.07,56.2,3.1,0.1,0.85,0.0,3.98
2024-07-07,11,居民区A,34.02,62.6,1.6,0.35,0.6,0.179,2.23
2024-07-07,11,居民区B,36.18,56.9,2.3,0.25,0.65,0.084,2.08
2024-07-07,11,公园绿地,30.58,64.1,1.1,0.75,0.05,0.457,-1.2
2024-07-07,11,工业区,37.14,60.1,2.6,0.05,0.7,-0.02,3.12
2024-07-07,11,郊区对照点,33.18,62.4,2.0,0.55,0.15,0.301,0.0
2024-07-07,11,大学城,33.82,62.2,2.8,0.4,0.45,0.219,1.39
2024-07-07,11,滨水区域,31.07,67.5,2.1,0.6,0.2,0.391,-1.57
2024-07-07,12,市中心商业区,37.24,61.2,3.0,0.1,0.85,-0.026,4.27
2024-07-07,12,居民区A,33.95,62.6,2.3,0.35,0.6,0.211,1.39
2024-07-07,12,居民区B,34.13,67.9,0.6,0.25,0.65,0.124,1.79
2024-07-07,12,公园绿地,32.18,69.2,2.7,0.75,0.05,0.543,-1.15
2024-07-07,12,工业区,35.68,63.1,2.1,0.05,0.7,-0.042,3.36
2024-07-07,12,郊区对照点,33.67,58.5,2.2,0.55,0.15,0.348,0.0
2024-07-07,12,大学城,34.28,62.7,2.7,0.4,0.45,0.204,1.44
2024-07-07,12,滨水区域,31.03,64.9,1.3,0.6,0.2,0.383,-1.06
2024-07-07,13,市中心商业区,36.07,65.7,2.3,0.1,0.85,-0.011,3.81
2024-07-07,13,居民区A,34.47,63.2,2.2,0.35,0.6,0.18,2.24
2024-07-07,13,居民区B,34.39,58.3,1.3,0.25,0.65,0.143,2.28
2024-07-07,13,公园绿地,32.33,63.5,1.4,0.75,0.05,0.492,-1.03
2024-07-07,13,工业区,34.9,57.3,1.1,0.05,0.7,-0.04,2.64
2024-07-07,13,郊区对照点,33.05,62.7,3.0,0.55,0.15,0.35,0.0
2024-07-07,13,大学城,34.12,63.1,2.4,0.4,0.45,0.202,1.79
2024-07-07,13,滨水区域,31.46,65.6,1.4,0.6,0.2,0.388,-1.18
2024-07-07,14,市中心商业区,35.92,58.0,2.4,0.1,0.85,-0.08,4.2
2024-07-07,14,居民区A,34.27,61.1,1.3,0.35,0.6,0.193,1.81
2024-07-07,14,居民区B,35.35,62.6,3.7,0.25,0.65,0.104,2.32
2024-07-07,14,公园绿地,31.67,64.2,2.6,0.75,0.05,0.475,-0.38
2024-07-07,14,工业区,35.22,61.4,2.8,0.05,0.7,-0.093,3.4
2024-07-07,14,郊区对照点,31.48,62.1,2.4,0.55,0.15,0.302,0.0
2024-07-07,14,大学城,35.05,60.8,-0.1,0.4,0.45,0.226,1.67
2024-07-07,14,滨水区域,30.97,62.4,2.4,0.6,0.2,0.366,-1.29
2024-07-07,15,市中心商业区,34.66,62.5,3.2,0.1,0.85,-0.006,3.48
2024-07-07,15,居民区A,34.0,65.1,3.6,0.35,0.6,0.152,1.98
2024-07-07,15,居民区B,33.96,61.3,2.9,0.25,0.65,0.099,1.75
2024-07-07,15,公园绿地,29.9,71.5,1.7,0.75,0.05,0.465,-0.9
2024-07-07,15,工业区,34.48,58.3,2.1,0.05,0.7,-0.085,2.81
2024-07-07,15,郊区对照点,33.53,62.5,1.8,0.55,0.15,0.401,0.0
2024-07-07,15,大学城,33.72,65.3,1.8,0.4,0.45,0.256,1.74
2024-07-07,15,滨水区域,30.63,61.7,2.5,0.6,0.2,0.432,-0.93
2024-07-07,16,市中心商业区,34.17,61.9,2.4,0.1,0.85,-0.044,3.99
2024-07-07,16,居民区A,33.63,67.2,1.9,0.35,0.6,0.218,2.23
2024-07-07,16,居民区B,32.98,65.3,1.8,0.25,0.65,0.088,2.25
2024-07-07,16,公园绿地,28.51,66.3,2.7,0.75,0.05,0.476,-0.75
2024-07-07,16,工业区,32.87,64.9,2.8,0.05,0.7,-0.074,2.93
2024-07-07,16,郊区对照点,29.93,67.6,1.7,0.55,0.15,0.333,0.0
2024-07-07,16,大学城,32.57,61.1,2.1,0.4,0.45,0.236,0.88
2024-07-07,16,滨水区域,30.96,69.6,1.3,0.6,0.2,0.317,-0.99
2024-07-07,17,市中心商业区,32.37,67.6,2.8,0.1,0.85,-0.016,3.83
2024-07-07,17,居民区A,32.55,66.8,3.0,0.35,0.6,0.216,1.69
2024-07-07,17,居民区B,32.29,64.1,2.8,0.25,0.65,0.095,1.44
2024-07-07,17,公园绿地,29.03,63.3,1.7,0.75,0.05,0.486,-1.59
2024-07-07,17,工业区,31.39,66.7,2.2,0.05,0.7,-0.068,2.73
2024-07-07,17,郊区对照点,29.3,67.5,1.2,0.55,0.15,0.334,0.0
2024-07-07,17,大学城,29.77,70.6,2.2,0.4,0.45,0.296,1.79
2024-07-07,17,滨水区域,28.16,71.5,0.8,0.6,0.2,0.409,-1.25
2024-07-07,18,市中心商业区,32.04,63.0,2.0,0.1,0.85,-0.025,4.02
2024-07-07,18,居民区A,29.95,67.7,1.2,0.35,0.6,0.25,2.07
2024-07-07,18,居民区B,30.32,66.2,1.8,0.25,0.65,0.105,2.09
2024-07-07,18,公园绿地,28.01,76.2,3.7,0.75,0.05,0.447,-1.14
2024-07-07,18,工业区,31.24,64.9,2.5,0.05,0.7,-0.124,3.27
2024-07-07,18,郊区对照点,26.47,67.1,1.7,0.55,0.15,0.337,0.0
2024-07-07,18,大学城,28.17,66.6,3.4,0.4,0.45,0.217,1.63
2024-07-07,18,滨水区域,25.98,72.3,2.4,0.6,0.2,0.356,-1.02
2024-07-07,19,市中心商业区,29.16,69.9,2.2,0.1,0.85,-0.028,4.26
2024-07-07,19,居民区A,29.02,67.8,1.6,0.35,0.6,0.22,1.6
2024-07-07,19,居民区B,29.18,63.8,3.2,0.25,0.65,0.13,1.43
2024-07-07,19,公园绿地,26.04,73.5,3.1,0.75,0.05,0.511,-1.29
2024-07-07,19,工业区,29.5,73.2,1.6,0.05,0.7,-0.05,3.35
2024-07-07,19,郊区对照点,25.89,68.3,1.5,0.55,0.15,0.352,0.0
2024-07-07,19,大学城,27.16,70.6,3.6,0.4,0.45,0.218,1.27
2024-07-07,19,滨水区域,25.78,72.5,2.9,0.6,0.2,0.429,-0.88
2024-07-07,20,市中心商业区,31.1,67.6,1.9,0.1,0.85,0.049,3.96
2024-07-07,20,居民区A,26.63,78.6,1.9,0.35,0.6,0.157,1.83
2024-07-07,20,居民区B,27.6,73.3,0.4,0.25,0.65,0.128,1.83
2024-07-07,20,公园绿地,24.14,79.8,2.7,0.75,0.05,0.513,-1.01
2024-07-07,20,工业区,29.08,73.6,0.5,0.05,0.7,-0.027,3.46
2024-07-07,20,郊区对照点,25.87,70.5,1.6,0.55,0.15,0.411,0.0
2024-07-07,20,大学城,26.25,76.7,2.8,0.4,0.45,0.281,1.4
2024-07-07,20,滨水区域,23.19,75.8,1.3,0.6,0.2,0.46,-0.81
2024-07-07,21,市中心商业区,29.06,71.1,1.9,0.1,0.85,-0.024,4.03
2024-07-07,21,居民区A,27.99,66.5,1.9,0.35,0.6,0.169,1.8
2024-07-07,21,居民区B,25.27,65.2,1.0,0.25,0.65,0.133,2.0
2024-07-07,21,公园绿地,24.11,72.9,2.4,0.75,0.05,0.548,-0.53
2024-07-07,21,工业区,28.19,70.4,2.9,0.05,0.7,-0.049,2.95
2024-07-07,21,郊区对照点,24.11,78.0,1.5,0.55,0.15,0.385,0.0
2024-07-07,21,大学城,25.72,68.8,2.1,0.4,0.45,0.194,1.33
2024-07-07,21,滨水区域,22.96,74.1,2.3,0.6,0.2,0.378,-0.77
2024-07-07,22,市中心商业区,27.45,71.6,2.5,0.1,0.85,-0.004,4.01
2024-07-07,22,居民区A,25.13,70.7,2.7,0.35,0.6,0.218,1.93
2024-07-07,22,居民区B,25.08,72.7,2.1,0.25,0.65,0.08,1.57
2024-07-07,22,公园绿地,22.45,77.4,1.6,0.75,0.05,0.474,-1.28
2024-07-07,22,工业区,25.53,70.1,2.3,0.05,0.7,-0.1,2.96
2024-07-07,22,郊区对照点,23.08,73.1,2.8,0.55,0.15,0.321,0.0
2024-07-07,22,大学城,24.77,77.8,1.8,0.4,0.45,0.267,1.4
2024-07-07,22,滨水区域,21.73,75.9,2.6,0.6,0.2,0.418,-0.76
2024-07-07,23,市中心商业区,27.19,74.7,1.0,0.1,0.85,-0.013,4.09
2024-07-07,23,居民区A,25.4,68.3,1.7,0.35,0.6,0.175,2.33
2024-07-07,23,居民区B,26.68,69.6,1.5,0.25,0.65,0.124,2.78
2024-07-07,23,公园绿地,23.03,73.7,4.8,0.75,0.05,0.521,-1.24
2024-07-07,23,工业区,27.69,67.8,2.0,0.05,0.7,-0.038,2.99
2024-07-07,23,郊区对照点,23.17,75.9,3.4,0.55,0.15,0.27,0.0
2024-07-07,23,大学城,24.87,72.9,1.9,0.4,0.45,0.197,0.71
2024-07-07,23,滨水区域,21.5,81.7,3.2,0.6,0.2,0.374,-1.42
2024-07-08,0,市中心商业区,30.51,70.1,1.7,0.1,0.85,-0.046,4.5
2024-07-08,0,居民区A,26.5,73.2,1.1,0.35,0.6,0.171,2.18
2024-07-08,0,居民区B,27.44,72.2,1.5,0.25,0.65,0.075,2.14
2024-07-08,0,公园绿地,25.02,74.2,3.3,0.75,0.05,0.45,-1.14
2024-07-08,0,工业区,29.92,71.5,3.0,0.05,0.7,-0.065,3.31
2024-07-08,0,郊区对照点,25.81,68.1,3.3,0.55,0.15,0.314,0.0
2024-07-08,0,大学城,27.57,65.7,3.8,0.4,0.45,0.212,1.17
2024-07-08,0,滨水区域,23.91,73.9,2.5,0.6,0.2,0.42,-0.98
2024-07-08,1,市中心商业区,27.9,66.4,4.7,0.1,0.85,-0.016,4.29
2024-07-08,1,居民区A,27.39,67.7,2.1,0.35,0.6,0.184,1.86
2024-07-08,1,居民区B,29.17,66.7,1.7,0.25,0.65,0.124,2.28
2024-07-08,1,公园绿地,24.66,72.2,1.0,0.75,0.05,0.537,-0.74
2024-07-08,1,工业区,28.28,69.8,2.3,0.05,0.7,-0.011,2.69
2024-07-08,1,郊区对照点,25.14,71.3,2.7,0.55,0.15,0.342,0.0
2024-07-08,1,大学城,27.3,68.2,3.7,0.4,0.45,0.206,1.86
2024-07-08,1,滨水区域,27.15,68.4,2.8,0.6,0.2,0.376,-0.39
2024-07-08,2,市中心商业区,29.91,68.5,2.7,0.1,0.85,-0.023,4.23
2024-07-08,2,居民区A,28.21,71.2,2.7,0.35,0.6,0.162,1.92
2024-07-08,2,居民区B,28.58,71.0,3.5,0.25,0.65,0.156,1.84
2024-07-08,2,公园绿地,25.24,72.7,1.6,0.75,0.05,0.517,-0.77
2024-07-08,2,工业区,28.27,68.5,2.1,0.05,0.7,-0.105,2.99
2024-07-08,2,郊区对照点,25.22,73.8,2.7,0.55,0.15,0.352,0.0
2024-07-08,2,大学城,27.99,74.6,1.9,0.4,0.45,0.197,1.7
2024-07-08,2,滨水区域,25.03,76.9,2.9,0.6,0.2,0.438,-1.03
2024-07-08,3,市中心商业区,29.74,68.9,2.4,0.1,0.85,-0.004,4.2
2024-07-08,3,居民区A,28.5,66.4,2.4,0.35,0.6,0.109,2.02
2024-07-08,3,居民区B,28.6,71.9,0.9,0.25,0.65,0.1,2.47
2024-07-08,3,公园绿地,26.47,74.8,2.8,0.75,0.05,0.45,-0.95
2024-07-08,3,工业区,30.26,64.1,2.4,0.05,0.7,-0.147,2.9
2024-07-08,3,郊区对照点,26.58,75.9,2.0,0.55,0.15,0.332,0.0
2024-07-08,3,大学城,28.37,67.8,3.1,0.4,0.45,0.16,1.84
2024-07-08,3,滨水区域,25.92,76.4,0.3,0.6,0.2,0.307,-1.09
2024-07-08,4,市中心商业区,32.37,63.1,3.0,0.1,0.85,0.009,4.2
2024-07-08,4,居民区A,30.05,67.8,2.0,0.35,0.6,0.178,1.69
2024-07-08,4,居民区B,29.34,69.9,2.1,0.25,0.65,0.078,2.13
2024-07-08,4,公园绿地,27.27,70.2,2.4,0.75,0.05,0.512,-0.71
2024-07-08,4,工业区,31.13,62.7,2.3,0.05,0.7,-0.072,2.68
2024-07-08,4,郊区对照点,28.36,71.3,3.1,0.55,0.15,0.31,0.0
2024-07-08,4,大学城,29.59,68.1,2.7,0.4,0.45,0.224,1.5
2024-07-08,4,滨水区域,26.86,74.7,1.8,0.6,0.2,0.375,-0.68
2024-07-08,5,市中心商业区,32.52,62.3,3.1,0.1,0.85,-0.063,4.2
2024-07-08,5,居民区A,30.78,67.9,1.5,0.35,0.6,0.216,1.63
2024-07-08,5,居民区B,31.75,62.0,3.9,0.25,0.65,0.098,2.59
2024-07-08,5,公园绿地,27.52,69.3,3.5,0.75,0.05,0.457,-1.21
2024-07-08,5,工业区,32.57,61.5,2.9,0.05,0.7,-0.055,2.55
2024-07-08,5,郊区对照点,29.95,63.9,3.1,0.55,0.15,0.344,0.0
2024-07-08,5,大学城,30.31,63.9,2.8,0.4,0.45,0.194,1.86
2024-07-08,5,滨水区域,29.17,73.5,2.7,0.6,0.2,0.368,-1.09
2024-07-08,6,市中心商业区,34.17,63.3,2.8,0.1,0.85,0.017,4.01
2024-07-08,6,居民区A,31.34,64.8,3.7,0.35,0.6,0.133,2.22
2024-07-08,6,居民区B,32.15,62.4,2.8,0.25,0.65,0.147,2.1
2024-07-08,6,公园绿地,29.26,64.6,2.4,0.75,0.05,0.46,-1.09
2024-07-08,6,工业区,33.42,56.4,3.6,0.05,0.7,-0.097,2.94
2024-07-08,6,郊区对照点,30.89,70.5,1.9,0.55,0.15,0.265,0.0
2024-07-08,6,大学城,32.83,60.5,2.8,0.4,0.45,0.233,0.52
2024-07-08,6,滨水区域,28.17,68.4,0.4,0.6,0.2,0.34,-0.96
2024-07-08,7,市中心商业区,35.69,61.7,2.9,0.1,0.85,-0.07,3.61
2024-07-08,7,居民区A,34.37,66.9,1.7,0.35,0.6,0.188,2.24
2024-07-08,7,居民区B,33.95,62.1,2.0,0.25,0.65,0.16,2.03
2024-07-08,7,公园绿地,31.07,67.3,1.9,0.75,0.05,0.502,-1.1
2024-07-08,7,工业区,34.49,63.2,1.8,0.05,0.7,-0.096,3.15
2024-07-08,7,郊区对照点,31.33,65.0,1.0,0.55,0.15,0.369,0.0
2024-07-08,7,大学城,33.68,65.3,2.8,0.4,0.45,0.175,1.57
2024-07-08,7,滨水区域,30.27,64.4,2.9,0.6,0.2,0.43,-0.55
2024-07-08,8,市中心商业区,37.46,58.6,2.3,0.1,0.85,-0.047,3.92
2024-07-08,8,居民区A,35.69,66.2,1.8,0.35,0.6,0.12,1.84
2024-07-08,8,居民区B,35.69,67.0,3.5,0.25,0.65,0.139,1.75
2024-07-08,8,公园绿地,31.31,62.1,2.0,0.75,0.05,0.527,-0.51
2024-07-08,8,工业区,36.24,59.3,1.6,0.05,0.7,-0.063,3.06
2024-07-08,8,郊区对照点,31.8,68.2,2.2,0.55,0.15,0.366,0.0
2024-07-08,8,大学城,34.46,63.1,1.9,0.4,0.45,0.21,1.69
2024-07-08,8,滨水区域,31.86,62.1,2.6,0.6,0.2,0.392,-0.59
2024-07-08,9,市中心商业区,38.92,56.7,2.1,0.1,0.85,-0.027,3.84
2024-07-08,9,居民区A,36.41,63.0,3.5,0.35,0.6,0.168,1.85
2024-07-08,9,居民区B,35.66,55.0,1.5,0.25,0.65,0.099,2.11
2024-07-08,9,公园绿地,33.39,61.2,2.1,0.75,0.05,0.492,-1.11
2024-07-08,9,工业区,37.55,54.6,1.6,0.05,0.7,-0.069,2.59
2024-07-08,9,郊区对照点,32.48,60.1,2.3,0.55,0.15,0.359,0.0
2024-07-08,9,大学城,36.02,65.1,2.6,0.4,0.45,0.227,1.42
2024-07-08,9,滨水区域,32.84,70.4,2.7,0.6,0.2,0.39,-1.34
2024-07-08,10,市中心商业区,39.12,58.6,3.4,0.1,0.85,-0.001,3.96
2024-07-08,10,居民区A,36.66,59.4,2.6,0.35,0.6,0.218,2.32
2024-07-08,10,居民区B,37.4,64.8,0.4,0.25,0.65,0.086,2.0
2024-07-08,10,公园绿地,33.26,60.9,1.1,0.75,0.05,0.491,-0.73
2024-07-08,10,工业区,38.41,55.2,2.7,0.05,0.7,-0.019,2.54
2024-07-08,10,郊区对照点,34.67,62.9,2.5,0.55,0.15,0.366,0.0
2024-07-08,10,大学城,35.1,58.5,3.0,0.4,0.45,0.169,1.74
2024-07-08,10,滨水区域,34.16,64.8,2.1,0.6,0.2,0.395,-1.35
2024-07-08,11,市中心商业区,38.96,57.0,1.8,0.1,0.85,-0.013,3.66
2024-07-08,11,居民区A,37.51,63.8,1.5,0.35,0.6,0.179,1.51
2024-07-08,11,居民区B,36.63,61.8,2.2,0.25,0.65,0.122,2.11
2024-07-08,11,公园绿地,34.24,59.4,3.0,0.75,0.05,0.509,-1.46
2024-07-08,11,工业区,37.52,50.3,1.4,0.05,0.7,-0.069,2.68
2024-07-08,11,郊区对照点,34.63,66.2,3.3,0.55,0.15,0.319,0.0
2024-07-08,11,大学城,37.43,62.3,3.0,0.4,0.45,0.229,1.83
2024-07-08,11,滨水区域,34.91,58.1,2.3,0.6,0.2,0.363,-0.65
2024-07-08,12,市中心商业区,39.0,54.5,3.3,0.1,0.85,-0.012,4.63
2024-07-08,12,居民区A,36.78,57.9,3.4,0.35,0.6,0.142,2.4
2024-07-08,12,居民区B,36.5,61.6,1.0,0.25,0.65,0.101,1.59
2024-07-08,12,公园绿地,36.01,57.2,1.8,0.75,0.05,0.516,-1.18
2024-07-08,12,工业区,39.03,54.6,1.9,0.05,0.7,-0.061,2.63
2024-07-08,12,郊区对照点,35.78,63.3,2.9,0.55,0.15,0.359,0.0
2024-07-08,12,大学城,35.43,59.7,2.3,0.4,0.45,0.264,1.33
2024-07-08,12,滨水区域,32.62,61.4,2.0,0.6,0.2,0.315,-0.71
2024-07-08,13,市中心商业区,38.04,59.3,1.6,0.1,0.85,0.025,3.92
2024-07-08,13,居民区A,36.91,60.9,1.7,0.35,0.6,0.197,1.86
2024-07-08,13,居民区B,36.82,59.2,1.6,0.25,0.65,0.094,2.1
2024-07-08,13,公园绿地,32.45,67.9,3.2,0.75,0.05,0.444,-1.6
2024-07-08,13,工业区,38.97,59.1,3.0,0.05,0.7,-0.103,3.55
2024-07-08,13,郊区对照点,34.69,62.7,2.7,0.55,0.15,0.388,0.0
2024-07-08,13,大学城,36.9,60.6,2.4,0.4,0.45,0.184,0.8
2024-07-08,13,滨水区域,34.32,58.2,2.8,0.6,0.2,0.384,-0.96
2024-07-08,14,市中心商业区,37.95,61.2,2.9,0.1,0.85,-0.055,4.62
2024-07-08,14,居民区A,36.63,55.6,1.9,0.35,0.6,0.135,2.41
2024-07-08,14,居民区B,37.66,60.6,2.9,0.25,0.65,0.137,1.93
2024-07-08,14,公园绿地,34.13,60.2,2.4,0.75,0.05,0.514,-1.92
2024-07-08,14,工业区,37.3,59.3,2.4,0.05,0.7,-0.074,3.18
2024-07-08,14,郊区对照点,34.23,58.9,3.4,0.55,0.15,0.371,0.0
2024-07-08,14,大学城,35.82,60.4,3.2,0.4,0.45,0.221,1.66
2024-07-08,14,滨水区域,34.18,61.6,2.9,0.6,0.2,0.351,-0.88
2024-07-08,15,市中心商业区,37.94,57.0,1.5,0.1,0.85,-0.016,4.01
2024-07-08,15,居民区A,35.33,56.4,1.2,0.35,0.6,0.172,2.09
2024-07-08,15,居民区B,37.48,58.5,1.2,0.25,0.65,0.094,2.38
2024-07-08,15,公园绿地,32.45,68.0,2.6,0.75,0.05,0.519,-0.44
2024-07-08,15,工业区,35.53,63.7,2.4,0.05,0.7,-0.088,2.97
2024-07-08,15,郊区对照点,35.35,65.2,0.9,0.55,0.15,0.317,0.0
2024-07-08,15,大学城,36.26,60.0,2.5,0.4,0.45,0.173,1.28
2024-07-08,15,滨水区域,31.91,60.3,1.5,0.6,0.2,0.352,-1.23
2024-07-08,16,市中心商业区,36.29,63.1,1.8,0.1,0.85,0.023,3.85
